combo,disc,mod,ev1,ev2,mgap,pin,pout
degree-betweenness,7499,0.05731750639469984,310.272366131135,32.050581152216814,0.656478933291988,0.4,0.2885714285714286
degree-closeness,0,0.05731750639469984,310.272366131135,32.050581152216814,0.656478933291988,0.4,0.2885714285714286
degree-eigenvector,3362,0.05731750639469984,310.272366131135,32.050581152216814,0.656478933291988,0.4,0.2885714285714286
betweenness-closeness,7499,0.05731750639469984,310.272366131135,32.050581152216814,0.656478933291988,0.4,0.2885714285714286
betweenness-eigenvector,19459,0.05731750639469984,310.272366131135,32.050581152216814,0.656478933291988,0.4,0.2885714285714286
closeness-eigenvector,3362,0.05731750639469984,310.272366131135,32.050581152216814,0.656478933291988,0.4,0.2885714285714286
degree-betweenness,7222,0.03906013058256767,318.0104894135846,31.24021351212768,0.6485135722793992,0.4,0.2962448979591837
degree-closeness,0,0.03906013058256767,318.0104894135846,31.24021351212768,0.6485135722793992,0.4,0.2962448979591837
degree-eigenvector,3262,0.03906013058256767,318.0104894135846,31.24021351212768,0.6485135722793992,0.4,0.2962448979591837
betweenness-closeness,7222,0.03906013058256767,318.0104894135846,31.24021351212768,0.6485135722793992,0.4,0.2962448979591837
betweenness-eigenvector,19172,0.03906013058256767,318.0104894135846,31.24021351212768,0.6485135722793992,0.4,0.2962448979591837
closeness-eigenvector,3262,0.03906013058256767,318.0104894135846,31.24021351212768,0.6485135722793992,0.4,0.2962448979591837
degree-betweenness,7357,0.03846878178220234,317.01848335026517,31.73862839608853,0.6488748948869204,0.4,0.2962448979591837
degree-closeness,0,0.03846878178220234,317.01848335026517,31.73862839608853,0.6488748948869204,0.4,0.2962448979591837
degree-eigenvector,3453,0.03846878178220234,317.01848335026517,31.73862839608853,0.6488748948869204,0.4,0.2962448979591837
betweenness-closeness,7357,0.03846878178220234,317.01848335026517,31.73862839608853,0.6488748948869204,0.4,0.2962448979591837
betweenness-eigenvector,19507,0.03846878178220234,317.01848335026517,31.73862839608853,0.6488748948869204,0.4,0.2962448979591837
closeness-eigenvector,3453,0.03846878178220234,317.01848335026517,31.73862839608853,0.6488748948869204,0.4,0.2962448979591837
degree-betweenness,6854,0.040411468169882336,317.41407380399755,31.504484400725914,0.6496047580563693,0.4,0.2962448979591837
degree-closeness,0,0.040411468169882336,317.41407380399755,31.504484400725914,0.6496047580563693,0.4,0.2962448979591837
degree-eigenvector,3154,0.040411468169882336,317.41407380399755,31.504484400725914,0.6496047580563693,0.4,0.2962448979591837
betweenness-closeness,6854,0.040411468169882336,317.41407380399755,31.504484400725914,0.6496047580563693,0.4,0.2962448979591837
betweenness-eigenvector,18666,0.040411468169882336,317.41407380399755,31.504484400725914,0.6496047580563693,0.4,0.2962448979591837
closeness-eigenvector,3154,0.040411468169882336,317.41407380399755,31.504484400725914,0.6496047580563693,0.4,0.2962448979591837
degree-betweenness,7476,0.05420690582745959,317.4695857523003,32.04356287032574,0.6490754010593902,0.4,0.2962448979591837
degree-closeness,0,0.05420690582745959,317.4695857523003,32.04356287032574,0.6490754010593902,0.4,0.2962448979591837
degree-eigenvector,3305,0.05420690582745959,317.4695857523003,32.04356287032574,0.6490754010593902,0.4,0.2962448979591837
betweenness-closeness,7476,0.05420690582745959,317.4695857523003,32.04356287032574,0.6490754010593902,0.4,0.2962448979591837
betweenness-eigenvector,19334,0.05420690582745959,317.4695857523003,32.04356287032574,0.6490754010593902,0.4,0.2962448979591837
closeness-eigenvector,3305,0.05420690582745959,317.4695857523003,32.04356287032574,0.6490754010593902,0.4,0.2962448979591837
degree-betweenness,6851,0.04857353444889925,316.9812789141649,30.997586697682472,0.6501852577801945,0.4,0.2962448979591837
degree-closeness,0,0.04857353444889925,316.9812789141649,30.997586697682472,0.6501852577801945,0.4,0.2962448979591837
degree-eigenvector,3189,0.04857353444889925,316.9812789141649,30.997586697682472,0.6501852577801945,0.4,0.2962448979591837
betweenness-closeness,6851,0.04857353444889925,316.9812789141649,30.997586697682472,0.6501852577801945,0.4,0.2962448979591837
betweenness-eigenvector,18740,0.04857353444889925,316.9812789141649,30.997586697682472,0.6501852577801945,0.4,0.2962448979591837
closeness-eigenvector,3189,0.04857353444889925,316.9812789141649,30.997586697682472,0.6501852577801945,0.4,0.2962448979591837
degree-betweenness,7327,0.038559824663043446,317.0751564871484,30.85046845854525,0.6472511144130758,0.4,0.2962448979591837
degree-closeness,0,0.038559824663043446,317.0751564871484,30.85046845854525,0.6472511144130758,0.4,0.2962448979591837
degree-eigenvector,3375,0.038559824663043446,317.0751564871484,30.85046845854525,0.6472511144130758,0.4,0.2962448979591837
betweenness-closeness,7327,0.038559824663043446,317.0751564871484,30.85046845854525,0.6472511144130758,0.4,0.2962448979591837
betweenness-eigenvector,18838,0.038559824663043446,317.0751564871484,30.85046845854525,0.6472511144130758,0.4,0.2962448979591837
closeness-eigenvector,3375,0.038559824663043446,317.0751564871484,30.85046845854525,0.6472511144130758,0.4,0.2962448979591837
degree-betweenness,6837,0.038032120260349654,317.4393240973576,31.66026667089704,0.6470123849763479,0.4,0.2962448979591837
degree-closeness,0,0.038032120260349654,317.4393240973576,31.66026667089704,0.6470123849763479,0.4,0.2962448979591837
degree-eigenvector,3146,0.038032120260349654,317.4393240973576,31.66026667089704,0.6470123849763479,0.4,0.2962448979591837
betweenness-closeness,6837,0.038032120260349654,317.4393240973576,31.66026667089704,0.6470123849763479,0.4,0.2962448979591837
betweenness-eigenvector,17992,0.038032120260349654,317.4393240973576,31.66026667089704,0.6470123849763479,0.4,0.2962448979591837
closeness-eigenvector,3146,0.038032120260349654,317.4393240973576,31.66026667089704,0.6470123849763479,0.4,0.2962448979591837
degree-betweenness,7084,0.04036638995705736,317.3452068276533,32.30881224048856,0.6502747079254815,0.4,0.2962448979591837
degree-closeness,0,0.04036638995705736,317.3452068276533,32.30881224048856,0.6502747079254815,0.4,0.2962448979591837
degree-eigenvector,3202,0.04036638995705736,317.3452068276533,32.30881224048856,0.6502747079254815,0.4,0.2962448979591837
betweenness-closeness,7084,0.04036638995705736,317.3452068276533,32.30881224048856,0.6502747079254815,0.4,0.2962448979591837
betweenness-eigenvector,19035,0.04036638995705736,317.3452068276533,32.30881224048856,0.6502747079254815,0.4,0.2962448979591837
closeness-eigenvector,3202,0.04036638995705736,317.3452068276533,32.30881224048856,0.6502747079254815,0.4,0.2962448979591837
degree-betweenness,6913,0.038420663741390366,316.23313041459784,31.292607244567396,0.6490399548661515,0.4,0.2962448979591837
degree-closeness,0,0.038420663741390366,316.23313041459784,31.292607244567396,0.6490399548661515,0.4,0.2962448979591837
degree-eigenvector,3331,0.038420663741390366,316.23313041459784,31.292607244567396,0.6490399548661515,0.4,0.2962448979591837
betweenness-closeness,6913,0.038420663741390366,316.23313041459784,31.292607244567396,0.6490399548661515,0.4,0.2962448979591837
betweenness-eigenvector,18641,0.038420663741390366,316.23313041459784,31.292607244567396,0.6490399548661515,0.4,0.2962448979591837
closeness-eigenvector,3331,0.038420663741390366,316.23313041459784,31.292607244567396,0.6490399548661515,0.4,0.2962448979591837
degree-betweenness,6632,0.04026646310207345,316.9851122734261,32.05701260055247,0.6492216447260265,0.4,0.2962448979591837
degree-closeness,0,0.04026646310207345,316.9851122734261,32.05701260055247,0.6492216447260265,0.4,0.2962448979591837
degree-eigenvector,2933,0.04026646310207345,316.9851122734261,32.05701260055247,0.6492216447260265,0.4,0.2962448979591837
betweenness-closeness,6632,0.04026646310207345,316.9851122734261,32.05701260055247,0.6492216447260265,0.4,0.2962448979591837
betweenness-eigenvector,18006,0.04026646310207345,316.9851122734261,32.05701260055247,0.6492216447260265,0.4,0.2962448979591837
closeness-eigenvector,2933,0.04026646310207345,316.9851122734261,32.05701260055247,0.6492216447260265,0.4,0.2962448979591837
degree-betweenness,7015,0.03956679179298059,324.1336584967699,31.24487950122495,0.6421283700222608,0.4,0.3039183673469388
degree-closeness,0,0.03956679179298059,324.1336584967699,31.24487950122495,0.6421283700222608,0.4,0.3039183673469388
degree-eigenvector,3147,0.03956679179298059,324.1336584967699,31.24487950122495,0.6421283700222608,0.4,0.3039183673469388
betweenness-closeness,7015,0.03956679179298059,324.1336584967699,31.24487950122495,0.6421283700222608,0.4,0.3039183673469388
betweenness-eigenvector,18576,0.03956679179298059,324.1336584967699,31.24487950122495,0.6421283700222608,0.4,0.3039183673469388
closeness-eigenvector,3147,0.03956679179298059,324.1336584967699,31.24487950122495,0.6421283700222608,0.4,0.3039183673469388
degree-betweenness,6415,0.03757205030970019,323.7045146291804,30.346469746190163,0.6418721865499285,0.4,0.3039183673469388
degree-closeness,0,0.03757205030970019,323.7045146291804,30.346469746190163,0.6418721865499285,0.4,0.3039183673469388
degree-eigenvector,2957,0.03757205030970019,323.7045146291804,30.346469746190163,0.6418721865499285,0.4,0.3039183673469388
betweenness-closeness,6415,0.03757205030970019,323.7045146291804,30.346469746190163,0.6418721865499285,0.4,0.3039183673469388
betweenness-eigenvector,17673,0.03757205030970019,323.7045146291804,30.346469746190163,0.6418721865499285,0.4,0.3039183673469388
closeness-eigenvector,2957,0.03757205030970019,323.7045146291804,30.346469746190163,0.6418721865499285,0.4,0.3039183673469388
degree-betweenness,7113,0.03718517071132481,323.10542240024233,30.571067776142485,0.6436006550705938,0.4,0.3039183673469388
degree-closeness,0,0.03718517071132481,323.10542240024233,30.571067776142485,0.6436006550705938,0.4,0.3039183673469388
degree-eigenvector,3352,0.03718517071132481,323.10542240024233,30.571067776142485,0.6436006550705938,0.4,0.3039183673469388
betweenness-closeness,7113,0.03718517071132481,323.10542240024233,30.571067776142485,0.6436006550705938,0.4,0.3039183673469388
betweenness-eigenvector,19124,0.03718517071132481,323.10542240024233,30.571067776142485,0.6436006550705938,0.4,0.3039183673469388
closeness-eigenvector,3352,0.03718517071132481,323.10542240024233,30.571067776142485,0.6436006550705938,0.4,0.3039183673469388
degree-betweenness,6656,0.037947898172639244,322.85771549923,30.691687373003024,0.6438140170091253,0.4,0.3039183673469388
degree-closeness,0,0.037947898172639244,322.85771549923,30.691687373003024,0.6438140170091253,0.4,0.3039183673469388
degree-eigenvector,3120,0.037947898172639244,322.85771549923,30.691687373003024,0.6438140170091253,0.4,0.3039183673469388
betweenness-closeness,6656,0.037947898172639244,322.85771549923,30.691687373003024,0.6438140170091253,0.4,0.3039183673469388
betweenness-eigenvector,18213,0.037947898172639244,322.85771549923,30.691687373003024,0.6438140170091253,0.4,0.3039183673469388
closeness-eigenvector,3120,0.037947898172639244,322.85771549923,30.691687373003024,0.6438140170091253,0.4,0.3039183673469388
degree-betweenness,7065,0.03843347120853035,324.0952851669126,30.767472253367075,0.6425214573697099,0.4,0.3039183673469388
degree-closeness,0,0.03843347120853035,324.0952851669126,30.767472253367075,0.6425214573697099,0.4,0.3039183673469388
degree-eigenvector,3149,0.03843347120853035,324.0952851669126,30.767472253367075,0.6425214573697099,0.4,0.3039183673469388
betweenness-closeness,7065,0.03843347120853035,324.0952851669126,30.767472253367075,0.6425214573697099,0.4,0.3039183673469388
betweenness-eigenvector,18849,0.03843347120853035,324.0952851669126,30.767472253367075,0.6425214573697099,0.4,0.3039183673469388
closeness-eigenvector,3149,0.03843347120853035,324.0952851669126,30.767472253367075,0.6425214573697099,0.4,0.3039183673469388
degree-betweenness,6971,0.03809960160493764,323.17575825261224,30.801426617977636,0.6420853492122566,0.4,0.3039183673469388
degree-closeness,0,0.03809960160493764,323.17575825261224,30.801426617977636,0.6420853492122566,0.4,0.3039183673469388
degree-eigenvector,3211,0.03809960160493764,323.17575825261224,30.801426617977636,0.6420853492122566,0.4,0.3039183673469388
betweenness-closeness,6971,0.03809960160493764,323.17575825261224,30.801426617977636,0.6420853492122566,0.4,0.3039183673469388
betweenness-eigenvector,18241,0.03809960160493764,323.17575825261224,30.801426617977636,0.6420853492122566,0.4,0.3039183673469388
closeness-eigenvector,3211,0.03809960160493764,323.17575825261224,30.801426617977636,0.6420853492122566,0.4,0.3039183673469388
degree-betweenness,6558,0.038402762571569875,325.0885934694924,31.39829090237519,0.642848777360677,0.4,0.3039183673469388
degree-closeness,0,0.038402762571569875,325.0885934694924,31.39829090237519,0.642848777360677,0.4,0.3039183673469388
degree-eigenvector,2801,0.038402762571569875,325.0885934694924,31.39829090237519,0.642848777360677,0.4,0.3039183673469388
betweenness-closeness,6558,0.038402762571569875,325.0885934694924,31.39829090237519,0.642848777360677,0.4,0.3039183673469388
betweenness-eigenvector,18020,0.038402762571569875,325.0885934694924,31.39829090237519,0.642848777360677,0.4,0.3039183673469388
closeness-eigenvector,2801,0.038402762571569875,325.0885934694924,31.39829090237519,0.642848777360677,0.4,0.3039183673469388
degree-betweenness,7008,0.03783691685279649,323.4893130194271,31.06763704384599,0.6445562218147579,0.4,0.3039183673469388
degree-closeness,0,0.03783691685279649,323.4893130194271,31.06763704384599,0.6445562218147579,0.4,0.3039183673469388
degree-eigenvector,3070,0.03783691685279649,323.4893130194271,31.06763704384599,0.6445562218147579,0.4,0.3039183673469388
betweenness-closeness,7008,0.03783691685279649,323.4893130194271,31.06763704384599,0.6445562218147579,0.4,0.3039183673469388
betweenness-eigenvector,18935,0.03783691685279649,323.4893130194271,31.06763704384599,0.6445562218147579,0.4,0.3039183673469388
closeness-eigenvector,3070,0.03783691685279649,323.4893130194271,31.06763704384599,0.6445562218147579,0.4,0.3039183673469388
degree-betweenness,7006,0.03786420718570568,324.64717841978637,31.178279765450313,0.6430211599713588,0.4,0.3039183673469388
degree-closeness,0,0.03786420718570568,324.64717841978637,31.178279765450313,0.6430211599713588,0.4,0.3039183673469388
degree-eigenvector,3028,0.03786420718570568,324.64717841978637,31.178279765450313,0.6430211599713588,0.4,0.3039183673469388
betweenness-closeness,7006,0.03786420718570568,324.64717841978637,31.178279765450313,0.6430211599713588,0.4,0.3039183673469388
betweenness-eigenvector,18627,0.03786420718570568,324.64717841978637,31.178279765450313,0.6430211599713588,0.4,0.3039183673469388
closeness-eigenvector,3028,0.03786420718570568,324.64717841978637,31.178279765450313,0.6430211599713588,0.4,0.3039183673469388
degree-betweenness,7216,0.038821155592384186,323.91495862696803,30.56700306237421,0.6437701064093047,0.4,0.3039183673469388
degree-closeness,0,0.038821155592384186,323.91495862696803,30.56700306237421,0.6437701064093047,0.4,0.3039183673469388
degree-eigenvector,3150,0.038821155592384186,323.91495862696803,30.56700306237421,0.6437701064093047,0.4,0.3039183673469388
betweenness-closeness,7216,0.038821155592384186,323.91495862696803,30.56700306237421,0.6437701064093047,0.4,0.3039183673469388
betweenness-eigenvector,19049,0.038821155592384186,323.91495862696803,30.56700306237421,0.6437701064093047,0.4,0.3039183673469388
closeness-eigenvector,3150,0.038821155592384186,323.91495862696803,30.56700306237421,0.6437701064093047,0.4,0.3039183673469388
degree-betweenness,7131,0.03780206942752348,329.9428415328796,30.538030124927868,0.6389755984987429,0.4,0.31159183673469387
degree-closeness,0,0.03780206942752348,329.9428415328796,30.538030124927868,0.6389755984987429,0.4,0.31159183673469387
degree-eigenvector,3009,0.03780206942752348,329.9428415328796,30.538030124927868,0.6389755984987429,0.4,0.31159183673469387
betweenness-closeness,7131,0.03780206942752348,329.9428415328796,30.538030124927868,0.6389755984987429,0.4,0.31159183673469387
betweenness-eigenvector,19050,0.03780206942752348,329.9428415328796,30.538030124927868,0.6389755984987429,0.4,0.31159183673469387
closeness-eigenvector,3009,0.03780206942752348,329.9428415328796,30.538030124927868,0.6389755984987429,0.4,0.31159183673469387
degree-betweenness,6954,0.037662366477644385,329.5838139744969,29.894270707396867,0.6372398192796727,0.4,0.31159183673469387
degree-closeness,0,0.037662366477644385,329.5838139744969,29.894270707396867,0.6372398192796727,0.4,0.31159183673469387
degree-eigenvector,3020,0.037662366477644385,329.5838139744969,29.894270707396867,0.6372398192796727,0.4,0.31159183673469387
betweenness-closeness,6954,0.037662366477644385,329.5838139744969,29.894270707396867,0.6372398192796727,0.4,0.31159183673469387
betweenness-eigenvector,18443,0.037662366477644385,329.5838139744969,29.894270707396867,0.6372398192796727,0.4,0.31159183673469387
closeness-eigenvector,3020,0.037662366477644385,329.5838139744969,29.894270707396867,0.6372398192796727,0.4,0.31159183673469387
degree-betweenness,7012,0.03739801954917195,330.07530144675826,30.463013549495813,0.6384204455776118,0.4,0.31159183673469387
degree-closeness,0,0.03739801954917195,330.07530144675826,30.463013549495813,0.6384204455776118,0.4,0.31159183673469387
degree-eigenvector,3151,0.03739801954917195,330.07530144675826,30.463013549495813,0.6384204455776118,0.4,0.31159183673469387
betweenness-closeness,7012,0.03739801954917195,330.07530144675826,30.463013549495813,0.6384204455776118,0.4,0.31159183673469387
betweenness-eigenvector,19111,0.03739801954917195,330.07530144675826,30.463013549495813,0.6384204455776118,0.4,0.31159183673469387
closeness-eigenvector,3151,0.03739801954917195,330.07530144675826,30.463013549495813,0.6384204455776118,0.4,0.31159183673469387
degree-betweenness,7096,0.0371911212289682,330.1812234330288,30.004993749770087,0.6366660192289016,0.4,0.31159183673469387
degree-closeness,0,0.0371911212289682,330.1812234330288,30.004993749770087,0.6366660192289016,0.4,0.31159183673469387
degree-eigenvector,3225,0.0371911212289682,330.1812234330288,30.004993749770087,0.6366660192289016,0.4,0.31159183673469387
betweenness-closeness,7096,0.0371911212289682,330.1812234330288,30.004993749770087,0.6366660192289016,0.4,0.31159183673469387
betweenness-eigenvector,18739,0.0371911212289682,330.1812234330288,30.004993749770087,0.6366660192289016,0.4,0.31159183673469387
closeness-eigenvector,3225,0.0371911212289682,330.1812234330288,30.004993749770087,0.6366660192289016,0.4,0.31159183673469387
degree-betweenness,7283,0.03892960483238694,328.32381349943455,30.058475790207734,0.6390036681905018,0.4,0.31159183673469387
degree-closeness,0,0.03892960483238694,328.32381349943455,30.058475790207734,0.6390036681905018,0.4,0.31159183673469387
degree-eigenvector,3264,0.03892960483238694,328.32381349943455,30.058475790207734,0.6390036681905018,0.4,0.31159183673469387
betweenness-closeness,7283,0.03892960483238694,328.32381349943455,30.058475790207734,0.6390036681905018,0.4,0.31159183673469387
betweenness-eigenvector,19242,0.03892960483238694,328.32381349943455,30.058475790207734,0.6390036681905018,0.4,0.31159183673469387
closeness-eigenvector,3264,0.03892960483238694,328.32381349943455,30.058475790207734,0.6390036681905018,0.4,0.31159183673469387
degree-betweenness,7243,0.03806827625688376,331.157732906079,30.351727099516403,0.6356341454558658,0.4,0.31159183673469387
degree-closeness,0,0.03806827625688376,331.157732906079,30.351727099516403,0.6356341454558658,0.4,0.31159183673469387
degree-eigenvector,3415,0.03806827625688376,331.157732906079,30.351727099516403,0.6356341454558658,0.4,0.31159183673469387
betweenness-closeness,7243,0.03806827625688376,331.157732906079,30.351727099516403,0.6356341454558658,0.4,0.31159183673469387
betweenness-eigenvector,19210,0.03806827625688376,331.157732906079,30.351727099516403,0.6356341454558658,0.4,0.31159183673469387
closeness-eigenvector,3415,0.03806827625688376,331.157732906079,30.351727099516403,0.6356341454558658,0.4,0.31159183673469387
degree-betweenness,6810,0.03729153562827825,329.23420756549655,30.04471968245182,0.6376390816351374,0.4,0.31159183673469387
degree-closeness,0,0.03729153562827825,329.23420756549655,30.04471968245182,0.6376390816351374,0.4,0.31159183673469387
degree-eigenvector,2902,0.03729153562827825,329.23420756549655,30.04471968245182,0.6376390816351374,0.4,0.31159183673469387
betweenness-closeness,6810,0.03729153562827825,329.23420756549655,30.04471968245182,0.6376390816351374,0.4,0.31159183673469387
betweenness-eigenvector,18165,0.03729153562827825,329.23420756549655,30.04471968245182,0.6376390816351374,0.4,0.31159183673469387
closeness-eigenvector,2902,0.03729153562827825,329.23420756549655,30.04471968245182,0.6376390816351374,0.4,0.31159183673469387
degree-betweenness,7075,0.03720726578211368,329.8604330779902,30.54332650956037,0.638254572846616,0.4,0.31159183673469387
degree-closeness,0,0.03720726578211368,329.8604330779902,30.54332650956037,0.638254572846616,0.4,0.31159183673469387
degree-eigenvector,3067,0.03720726578211368,329.8604330779902,30.54332650956037,0.638254572846616,0.4,0.31159183673469387
betweenness-closeness,7075,0.03720726578211368,329.8604330779902,30.54332650956037,0.638254572846616,0.4,0.31159183673469387
betweenness-eigenvector,18923,0.03720726578211368,329.8604330779902,30.54332650956037,0.638254572846616,0.4,0.31159183673469387
closeness-eigenvector,3067,0.03720726578211368,329.8604330779902,30.54332650956037,0.638254572846616,0.4,0.31159183673469387
degree-betweenness,6687,0.03638964537199514,330.5653184159222,30.18232585467526,0.636154774100859,0.4,0.31159183673469387
degree-closeness,0,0.03638964537199514,330.5653184159222,30.18232585467526,0.636154774100859,0.4,0.31159183673469387
degree-eigenvector,3034,0.03638964537199514,330.5653184159222,30.18232585467526,0.636154774100859,0.4,0.31159183673469387
betweenness-closeness,6687,0.03638964537199514,330.5653184159222,30.18232585467526,0.636154774100859,0.4,0.31159183673469387
betweenness-eigenvector,18148,0.03638964537199514,330.5653184159222,30.18232585467526,0.636154774100859,0.4,0.31159183673469387
closeness-eigenvector,3034,0.03638964537199514,330.5653184159222,30.18232585467526,0.636154774100859,0.4,0.31159183673469387
degree-betweenness,7018,0.03718650377670793,329.38259497483335,30.171199902144,0.6390916611918145,0.4,0.31159183673469387
degree-closeness,0,0.03718650377670793,329.38259497483335,30.171199902144,0.6390916611918145,0.4,0.31159183673469387
degree-eigenvector,2940,0.03718650377670793,329.38259497483335,30.171199902144,0.6390916611918145,0.4,0.31159183673469387
betweenness-closeness,7018,0.03718650377670793,329.38259497483335,30.171199902144,0.6390916611918145,0.4,0.31159183673469387
betweenness-eigenvector,18705,0.03718650377670793,329.38259497483335,30.171199902144,0.6390916611918145,0.4,0.31159183673469387
closeness-eigenvector,2940,0.03718650377670793,329.38259497483335,30.171199902144,0.6390916611918145,0.4,0.31159183673469387
degree-betweenness,6985,0.035315299474522666,336.70998542685595,29.82071660188909,0.6315968006855673,0.4,0.31926530612244897
degree-closeness,0,0.035315299474522666,336.70998542685595,29.82071660188909,0.6315968006855673,0.4,0.31926530612244897
degree-eigenvector,2997,0.035315299474522666,336.70998542685595,29.82071660188909,0.6315968006855673,0.4,0.31926530612244897
betweenness-closeness,6985,0.035315299474522666,336.70998542685595,29.82071660188909,0.6315968006855673,0.4,0.31926530612244897
betweenness-eigenvector,18585,0.035315299474522666,336.70998542685595,29.82071660188909,0.6315968006855673,0.4,0.31926530612244897
closeness-eigenvector,2997,0.035315299474522666,336.70998542685595,29.82071660188909,0.6315968006855673,0.4,0.31926530612244897
degree-betweenness,7325,0.037939279148930014,335.6039016785739,30.206297325828306,0.6316898843395652,0.4,0.31926530612244897
degree-closeness,0,0.037939279148930014,335.6039016785739,30.206297325828306,0.6316898843395652,0.4,0.31926530612244897
degree-eigenvector,3219,0.037939279148930014,335.6039016785739,30.206297325828306,0.6316898843395652,0.4,0.31926530612244897
betweenness-closeness,7325,0.037939279148930014,335.6039016785739,30.206297325828306,0.6316898843395652,0.4,0.31926530612244897
betweenness-eigenvector,19218,0.037939279148930014,335.6039016785739,30.206297325828306,0.6316898843395652,0.4,0.31926530612244897
closeness-eigenvector,3219,0.037939279148930014,335.6039016785739,30.206297325828306,0.6316898843395652,0.4,0.31926530612244897
degree-betweenness,6755,0.03626415475715382,336.0003877916978,29.23476366157626,0.6306089217867432,0.4,0.31926530612244897
degree-closeness,0,0.03626415475715382,336.0003877916978,29.23476366157626,0.6306089217867432,0.4,0.31926530612244897
degree-eigenvector,3066,0.03626415475715382,336.0003877916978,29.23476366157626,0.6306089217867432,0.4,0.31926530612244897
betweenness-closeness,6755,0.03626415475715382,336.0003877916978,29.23476366157626,0.6306089217867432,0.4,0.31926530612244897
betweenness-eigenvector,18006,0.03626415475715382,336.0003877916978,29.23476366157626,0.6306089217867432,0.4,0.31926530612244897
closeness-eigenvector,3066,0.03626415475715382,336.0003877916978,29.23476366157626,0.6306089217867432,0.4,0.31926530612244897
degree-betweenness,7069,0.03611397035184738,336.13363927757655,30.378195785245897,0.630436078749359,0.4,0.31926530612244897
degree-closeness,0,0.03611397035184738,336.13363927757655,30.378195785245897,0.630436078749359,0.4,0.31926530612244897
degree-eigenvector,2936,0.03611397035184738,336.13363927757655,30.378195785245897,0.630436078749359,0.4,0.31926530612244897
betweenness-closeness,7069,0.03611397035184738,336.13363927757655,30.378195785245897,0.630436078749359,0.4,0.31926530612244897
betweenness-eigenvector,18313,0.03611397035184738,336.13363927757655,30.378195785245897,0.630436078749359,0.4,0.31926530612244897
closeness-eigenvector,2936,0.03611397035184738,336.13363927757655,30.378195785245897,0.630436078749359,0.4,0.31926530612244897
degree-betweenness,6680,0.035955539282654915,335.7867091377579,30.253766587077383,0.6315076504427948,0.4,0.31926530612244897
degree-closeness,0,0.035955539282654915,335.7867091377579,30.253766587077383,0.6315076504427948,0.4,0.31926530612244897
degree-eigenvector,3019,0.035955539282654915,335.7867091377579,30.253766587077383,0.6315076504427948,0.4,0.31926530612244897
betweenness-closeness,6680,0.035955539282654915,335.7867091377579,30.253766587077383,0.6315076504427948,0.4,0.31926530612244897
betweenness-eigenvector,18158,0.035955539282654915,335.7867091377579,30.253766587077383,0.6315076504427948,0.4,0.31926530612244897
closeness-eigenvector,3019,0.035955539282654915,335.7867091377579,30.253766587077383,0.6315076504427948,0.4,0.31926530612244897
degree-betweenness,7322,0.036729963852844855,335.4444817440545,29.91331915804379,0.6325482208031922,0.4,0.31926530612244897
degree-closeness,0,0.036729963852844855,335.4444817440545,29.91331915804379,0.6325482208031922,0.4,0.31926530612244897
degree-eigenvector,3235,0.036729963852844855,335.4444817440545,29.91331915804379,0.6325482208031922,0.4,0.31926530612244897
betweenness-closeness,7322,0.036729963852844855,335.4444817440545,29.91331915804379,0.6325482208031922,0.4,0.31926530612244897
betweenness-eigenvector,19280,0.036729963852844855,335.4444817440545,29.91331915804379,0.6325482208031922,0.4,0.31926530612244897
closeness-eigenvector,3235,0.036729963852844855,335.4444817440545,29.91331915804379,0.6325482208031922,0.4,0.31926530612244897
degree-betweenness,6631,0.0365416858125628,336.47857149151247,30.191952838184825,0.6312304229243834,0.4,0.31926530612244897
degree-closeness,0,0.0365416858125628,336.47857149151247,30.191952838184825,0.6312304229243834,0.4,0.31926530612244897
degree-eigenvector,3069,0.0365416858125628,336.47857149151247,30.191952838184825,0.6312304229243834,0.4,0.31926530612244897
betweenness-closeness,6631,0.0365416858125628,336.47857149151247,30.191952838184825,0.6312304229243834,0.4,0.31926530612244897
betweenness-eigenvector,18289,0.0365416858125628,336.47857149151247,30.191952838184825,0.6312304229243834,0.4,0.31926530612244897
closeness-eigenvector,3069,0.0365416858125628,336.47857149151247,30.191952838184825,0.6312304229243834,0.4,0.31926530612244897
degree-betweenness,6855,0.03605153012878927,335.91682296967986,29.76191662247726,0.6319258852725017,0.4,0.31926530612244897
degree-closeness,0,0.03605153012878927,335.91682296967986,29.76191662247726,0.6319258852725017,0.4,0.31926530612244897
degree-eigenvector,3009,0.03605153012878927,335.91682296967986,29.76191662247726,0.6319258852725017,0.4,0.31926530612244897
betweenness-closeness,6855,0.03605153012878927,335.91682296967986,29.76191662247726,0.6319258852725017,0.4,0.31926530612244897
betweenness-eigenvector,18422,0.03605153012878927,335.91682296967986,29.76191662247726,0.6319258852725017,0.4,0.31926530612244897
closeness-eigenvector,3009,0.03605153012878927,335.91682296967986,29.76191662247726,0.6319258852725017,0.4,0.31926530612244897
degree-betweenness,7541,0.03684973342425492,336.24263764891646,30.149565224302602,0.6297016010777172,0.4,0.31926530612244897
degree-closeness,0,0.03684973342425492,336.24263764891646,30.149565224302602,0.6297016010777172,0.4,0.31926530612244897
degree-eigenvector,3333,0.03684973342425492,336.24263764891646,30.149565224302602,0.6297016010777172,0.4,0.31926530612244897
betweenness-closeness,7541,0.03684973342425492,336.24263764891646,30.149565224302602,0.6297016010777172,0.4,0.31926530612244897
