combo,disc,id,n,dens,diameter,ev1,ev2,spec_gap,mgap,modularity,core,assort,ccoef,glob_eff
betweenness-closeness,364,movie_647,76,0.09614035087719298,5,14.676115882559486,7.096669314335269,0.4835522812114525,0.2518248175182482,0.3754328946667377,0.665328801166595,-0.2602541947363003,0.41262848751835535,0.792243664004594
betweenness-eigenvector,492,movie_647,76,0.09614035087719298,5,14.676115882559486,7.096669314335269,0.4835522812114525,0.2518248175182482,0.3754328946667377,0.665328801166595,-0.2602541947363003,0.41262848751835535,0.792243664004594
closeness-eigenvector,212,movie_647,76,0.09614035087719298,5,14.676115882559486,7.096669314335269,0.4835522812114525,0.2518248175182482,0.3754328946667377,0.665328801166595,-0.2602541947363003,0.41262848751835535,0.792243664004594
degree-betweenness,73,movie_649,37,0.16966966966966968,5,10.058329286196688,4.738538101519441,0.47110588316314744,0.2920353982300885,0.392199859033597,0.6981522926842396,-0.036568113672559535,0.5663265306122449,0.6817029067029066
degree-closeness,85,movie_649,37,0.16966966966966968,5,10.058329286196688,4.738538101519441,0.47110588316314744,0.2920353982300885,0.392199859033597,0.6981522926842396,-0.036568113672559535,0.5663265306122449,0.6817029067029066
degree-eigenvector,81,movie_649,37,0.16966966966966968,5,10.058329286196688,4.738538101519441,0.47110588316314744,0.2920353982300885,0.392199859033597,0.6981522926842396,-0.036568113672559535,0.5663265306122449,0.6817029067029066
betweenness-closeness,62,movie_649,37,0.16966966966966968,5,10.058329286196688,4.738538101519441,0.47110588316314744,0.2920353982300885,0.392199859033597,0.6981522926842396,-0.036568113672559535,0.5663265306122449,0.6817029067029066
betweenness-eigenvector,92,movie_649,37,0.16966966966966968,5,10.058329286196688,4.738538101519441,0.47110588316314744,0.2920353982300885,0.392199859033597,0.6981522926842396,-0.036568113672559535,0.5663265306122449,0.6817029067029066
closeness-eigenvector,56,movie_649,37,0.16966966966966968,5,10.058329286196688,4.738538101519441,0.47110588316314744,0.2920353982300885,0.392199859033597,0.6981522926842396,-0.036568113672559535,0.5663265306122449,0.6817029067029066
degree-betweenness,4,movie_65,35,0.12436974789915967,3,7.058403811945705,4.138434364950185,0.5863130638610194,0.3108108108108108,0.4657596785975165,0.5309929195236812,-0.3837994281820544,0.3279569892473118,0.7105339523600392
degree-closeness,134,movie_65,35,0.12436974789915967,3,7.058403811945705,4.138434364950185,0.5863130638610194,0.3108108108108108,0.4657596785975165,0.5309929195236812,-0.3837994281820544,0.3279569892473118,0.7105339523600392
degree-eigenvector,72,movie_65,35,0.12436974789915967,3,7.058403811945705,4.138434364950185,0.5863130638610194,0.3108108108108108,0.4657596785975165,0.5309929195236812,-0.3837994281820544,0.3279569892473118,0.7105339523600392
betweenness-closeness,63,movie_65,35,0.12436974789915967,3,7.058403811945705,4.138434364950185,0.5863130638610194,0.3108108108108108,0.4657596785975165,0.5309929195236812,-0.3837994281820544,0.3279569892473118,0.7105339523600392
betweenness-eigenvector,42,movie_65,35,0.12436974789915967,3,7.058403811945705,4.138434364950185,0.5863130638610194,0.3108108108108108,0.4657596785975165,0.5309929195236812,-0.3837994281820544,0.3279569892473118,0.7105339523600392
closeness-eigenvector,83,movie_65,35,0.12436974789915967,3,7.058403811945705,4.138434364950185,0.5863130638610194,0.3108108108108108,0.4657596785975165,0.5309929195236812,-0.3837994281820544,0.3279569892473118,0.7105339523600392
degree-betweenness,219,movie_650,57,0.11090225563909774,6,11.835656998113649,5.031145489394692,0.4250837524437004,0.3220338983050847,0.39251173034568615,0.6382003733412557,-0.1236882464409014,0.45169994603345925,0.7558211456596462
degree-closeness,229,movie_650,57,0.11090225563909774,6,11.835656998113649,5.031145489394692,0.4250837524437004,0.3220338983050847,0.39251173034568615,0.6382003733412557,-0.1236882464409014,0.45169994603345925,0.7558211456596462
degree-eigenvector,276,movie_650,57,0.11090225563909774,6,11.835656998113649,5.031145489394692,0.4250837524437004,0.3220338983050847,0.39251173034568615,0.6382003733412557,-0.1236882464409014,0.45169994603345925,0.7558211456596462
betweenness-closeness,363,movie_650,57,0.11090225563909774,6,11.835656998113649,5.031145489394692,0.4250837524437004,0.3220338983050847,0.39251173034568615,0.6382003733412557,-0.1236882464409014,0.45169994603345925,0.7558211456596462
betweenness-eigenvector,436,movie_650,57,0.11090225563909774,6,11.835656998113649,5.031145489394692,0.4250837524437004,0.3220338983050847,0.39251173034568615,0.6382003733412557,-0.1236882464409014,0.45169994603345925,0.7558211456596462
closeness-eigenvector,119,movie_650,57,0.11090225563909774,6,11.835656998113649,5.031145489394692,0.4250837524437004,0.3220338983050847,0.39251173034568615,0.6382003733412557,-0.1236882464409014,0.45169994603345925,0.7558211456596462
degree-betweenness,32,movie_651,25,0.3566666666666667,3,11.529322449628243,3.9887521808137247,0.3459658794556778,0.11214953271028037,0.18215564678137833,0.8603834844182798,-0.19856702175140825,0.640625,0.8586332632509103
degree-closeness,6,movie_651,25,0.3566666666666667,3,11.529322449628243,3.9887521808137247,0.3459658794556778,0.11214953271028037,0.18215564678137833,0.8603834844182798,-0.19856702175140825,0.640625,0.8586332632509103
degree-eigenvector,2,movie_651,25,0.3566666666666667,3,11.529322449628243,3.9887521808137247,0.3459658794556778,0.11214953271028037,0.18215564678137833,0.8603834844182798,-0.19856702175140825,0.640625,0.8586332632509103
betweenness-closeness,37,movie_651,25,0.3566666666666667,3,11.529322449628243,3.9887521808137247,0.3459658794556778,0.11214953271028037,0.18215564678137833,0.8603834844182798,-0.19856702175140825,0.640625,0.8586332632509103
betweenness-eigenvector,46,movie_651,25,0.3566666666666667,3,11.529322449628243,3.9887521808137247,0.3459658794556778,0.11214953271028037,0.18215564678137833,0.8603834844182798,-0.19856702175140825,0.640625,0.8586332632509103
closeness-eigenvector,6,movie_651,25,0.3566666666666667,3,11.529322449628243,3.9887521808137247,0.3459658794556778,0.11214953271028037,0.18215564678137833,0.8603834844182798,-0.19856702175140825,0.640625,0.8586332632509103
degree-betweenness,19,movie_652,30,0.18160919540229886,4,8.37365339009331,3.6035512482954517,0.4303439705969602,0.25316455696202533,0.300432622977087,0.6864907671890851,-0.16982804107531846,0.4507512520868113,0.6996218661130943
degree-closeness,20,movie_652,30,0.18160919540229886,4,8.37365339009331,3.6035512482954517,0.4303439705969602,0.25316455696202533,0.300432622977087,0.6864907671890851,-0.16982804107531846,0.4507512520868113,0.6996218661130943
degree-eigenvector,24,movie_652,30,0.18160919540229886,4,8.37365339009331,3.6035512482954517,0.4303439705969602,0.25316455696202533,0.300432622977087,0.6864907671890851,-0.16982804107531846,0.4507512520868113,0.6996218661130943
betweenness-closeness,26,movie_652,30,0.18160919540229886,4,8.37365339009331,3.6035512482954517,0.4303439705969602,0.25316455696202533,0.300432622977087,0.6864907671890851,-0.16982804107531846,0.4507512520868113,0.6996218661130943
betweenness-eigenvector,43,movie_652,30,0.18160919540229886,4,8.37365339009331,3.6035512482954517,0.4303439705969602,0.25316455696202533,0.300432622977087,0.6864907671890851,-0.16982804107531846,0.4507512520868113,0.6996218661130943
closeness-eigenvector,27,movie_652,30,0.18160919540229886,4,8.37365339009331,3.6035512482954517,0.4303439705969602,0.25316455696202533,0.300432622977087,0.6864907671890851,-0.16982804107531846,0.4507512520868113,0.6996218661130943
degree-betweenness,52,movie_653,41,0.1975609756097561,4,10.984850902539954,8.029360281658251,0.7309484992465101,0.38271604938271603,0.4508268556622466,0.5334435165312713,-0.18367503901955756,0.5885256014805675,0.8235221738514421
degree-closeness,86,movie_653,41,0.1975609756097561,4,10.984850902539954,8.029360281658251,0.7309484992465101,0.38271604938271603,0.4508268556622466,0.5334435165312713,-0.18367503901955756,0.5885256014805675,0.8235221738514421
degree-eigenvector,93,movie_653,41,0.1975609756097561,4,10.984850902539954,8.029360281658251,0.7309484992465101,0.38271604938271603,0.4508268556622466,0.5334435165312713,-0.18367503901955756,0.5885256014805675,0.8235221738514421
betweenness-closeness,69,movie_653,41,0.1975609756097561,4,10.984850902539954,8.029360281658251,0.7309484992465101,0.38271604938271603,0.4508268556622466,0.5334435165312713,-0.18367503901955756,0.5885256014805675,0.8235221738514421
betweenness-eigenvector,78,movie_653,41,0.1975609756097561,4,10.984850902539954,8.029360281658251,0.7309484992465101,0.38271604938271603,0.4508268556622466,0.5334435165312713,-0.18367503901955756,0.5885256014805675,0.8235221738514421
closeness-eigenvector,108,movie_653,41,0.1975609756097561,4,10.984850902539954,8.029360281658251,0.7309484992465101,0.38271604938271603,0.4508268556622466,0.5334435165312713,-0.18367503901955756,0.5885256014805675,0.8235221738514421
degree-betweenness,28,movie_654,21,0.35714285714285715,4,9.63171473573659,3.148682383437874,0.32690776978218683,0.12,0.1669333333333334,0.8508836724270975,-0.20226994385769329,0.6282245827010622,0.8197877959782721
degree-closeness,8,movie_654,21,0.35714285714285715,4,9.63171473573659,3.148682383437874,0.32690776978218683,0.12,0.1669333333333334,0.8508836724270975,-0.20226994385769329,0.6282245827010622,0.8197877959782721
degree-eigenvector,6,movie_654,21,0.35714285714285715,4,9.63171473573659,3.148682383437874,0.32690776978218683,0.12,0.1669333333333334,0.8508836724270975,-0.20226994385769329,0.6282245827010622,0.8197877959782721
betweenness-closeness,33,movie_654,21,0.35714285714285715,4,9.63171473573659,3.148682383437874,0.32690776978218683,0.12,0.1669333333333334,0.8508836724270975,-0.20226994385769329,0.6282245827010622,0.8197877959782721
betweenness-eigenvector,40,movie_654,21,0.35714285714285715,4,9.63171473573659,3.148682383437874,0.32690776978218683,0.12,0.1669333333333334,0.8508836724270975,-0.20226994385769329,0.6282245827010622,0.8197877959782721
closeness-eigenvector,8,movie_654,21,0.35714285714285715,4,9.63171473573659,3.148682383437874,0.32690776978218683,0.12,0.1669333333333334,0.8508836724270975,-0.20226994385769329,0.6282245827010622,0.8197877959782721
degree-betweenness,48,movie_655,28,0.2751322751322751,3,10.829555674998364,3.767016142321797,0.34784586324427996,0.1346153846153846,0.2231878698224852,0.827738108304704,-0.35049690930674593,0.5311653116531165,0.861986461251167
degree-closeness,5,movie_655,28,0.2751322751322751,3,10.829555674998364,3.767016142321797,0.34784586324427996,0.1346153846153846,0.2231878698224852,0.827738108304704,-0.35049690930674593,0.5311653116531165,0.861986461251167
degree-eigenvector,15,movie_655,28,0.2751322751322751,3,10.829555674998364,3.767016142321797,0.34784586324427996,0.1346153846153846,0.2231878698224852,0.827738108304704,-0.35049690930674593,0.5311653116531165,0.861986461251167
betweenness-closeness,48,movie_655,28,0.2751322751322751,3,10.829555674998364,3.767016142321797,0.34784586324427996,0.1346153846153846,0.2231878698224852,0.827738108304704,-0.35049690930674593,0.5311653116531165,0.861986461251167
betweenness-eigenvector,80,movie_655,28,0.2751322751322751,3,10.829555674998364,3.767016142321797,0.34784586324427996,0.1346153846153846,0.2231878698224852,0.827738108304704,-0.35049690930674593,0.5311653116531165,0.861986461251167
closeness-eigenvector,24,movie_655,28,0.2751322751322751,3,10.829555674998364,3.767016142321797,0.34784586324427996,0.1346153846153846,0.2231878698224852,0.827738108304704,-0.35049690930674593,0.5311653116531165,0.861986461251167
degree-betweenness,27,movie_656,42,0.1440185830429733,4,9.582062355022288,5.110702452967338,0.5333614271763368,0.2661290322580645,0.3506763787721124,0.638218534605565,-0.30691192051028793,0.37150127226463103,0.7596596128479882
degree-closeness,55,movie_656,42,0.1440185830429733,4,9.582062355022288,5.110702452967338,0.5333614271763368,0.2661290322580645,0.3506763787721124,0.638218534605565,-0.30691192051028793,0.37150127226463103,0.7596596128479882
degree-eigenvector,50,movie_656,42,0.1440185830429733,4,9.582062355022288,5.110702452967338,0.5333614271763368,0.2661290322580645,0.3506763787721124,0.638218534605565,-0.30691192051028793,0.37150127226463103,0.7596596128479882
betweenness-closeness,51,movie_656,42,0.1440185830429733,4,9.582062355022288,5.110702452967338,0.5333614271763368,0.2661290322580645,0.3506763787721124,0.638218534605565,-0.30691192051028793,0.37150127226463103,0.7596596128479882
betweenness-eigenvector,83,movie_656,42,0.1440185830429733,4,9.582062355022288,5.110702452967338,0.5333614271763368,0.2661290322580645,0.3506763787721124,0.638218534605565,-0.30691192051028793,0.37150127226463103,0.7596596128479882
closeness-eigenvector,56,movie_656,42,0.1440185830429733,4,9.582062355022288,5.110702452967338,0.5333614271763368,0.2661290322580645,0.3506763787721124,0.638218534605565,-0.30691192051028793,0.37150127226463103,0.7596596128479882
degree-betweenness,28,movie_657,47,0.13691026827012026,3,11.033669358796965,5.518944491621449,0.5001912158280585,0.22297297297297297,0.3852949233016801,0.7161664607093257,-0.3767879555243468,0.38857466063348417,0.812312542441414
degree-closeness,82,movie_657,47,0.13691026827012026,3,11.033669358796965,5.518944491621449,0.5001912158280585,0.22297297297297297,0.3852949233016801,0.7161664607093257,-0.3767879555243468,0.38857466063348417,0.812312542441414
degree-eigenvector,48,movie_657,47,0.13691026827012026,3,11.033669358796965,5.518944491621449,0.5001912158280585,0.22297297297297297,0.3852949233016801,0.7161664607093257,-0.3767879555243468,0.38857466063348417,0.812312542441414
betweenness-closeness,72,movie_657,47,0.13691026827012026,3,11.033669358796965,5.518944491621449,0.5001912158280585,0.22297297297297297,0.3852949233016801,0.7161664607093257,-0.3767879555243468,0.38857466063348417,0.812312542441414
betweenness-eigenvector,64,movie_657,47,0.13691026827012026,3,11.033669358796965,5.518944491621449,0.5001912158280585,0.22297297297297297,0.3852949233016801,0.7161664607093257,-0.3767879555243468,0.38857466063348417,0.812312542441414
closeness-eigenvector,92,movie_657,47,0.13691026827012026,3,11.033669358796965,5.518944491621449,0.5001912158280585,0.22297297297297297,0.3852949233016801,0.7161664607093257,-0.3767879555243468,0.38857466063348417,0.812312542441414
degree-betweenness,24,movie_658,32,0.1693548387096774,4,8.493499425829434,3.9944710748052668,0.4702974444971115,0.23809523809523808,0.3642998866213153,0.7079365079365078,-0.2605262995450588,0.46259541984732827,0.648038320441813
degree-closeness,38,movie_658,32,0.1693548387096774,4,8.493499425829434,3.9944710748052668,0.4702974444971115,0.23809523809523808,0.3642998866213153,0.7079365079365078,-0.2605262995450588,0.46259541984732827,0.648038320441813
degree-eigenvector,24,movie_658,32,0.1693548387096774,4,8.493499425829434,3.9944710748052668,0.4702974444971115,0.23809523809523808,0.3642998866213153,0.7079365079365078,-0.2605262995450588,0.46259541984732827,0.648038320441813
betweenness-closeness,41,movie_658,32,0.1693548387096774,4,8.493499425829434,3.9944710748052668,0.4702974444971115,0.23809523809523808,0.3642998866213153,0.7079365079365078,-0.2605262995450588,0.46259541984732827,0.648038320441813
betweenness-eigenvector,52,movie_658,32,0.1693548387096774,4,8.493499425829434,3.9944710748052668,0.4702974444971115,0.23809523809523808,0.3642998866213153,0.7079365079365078,-0.2605262995450588,0.46259541984732827,0.648038320441813
closeness-eigenvector,56,movie_658,32,0.1693548387096774,4,8.493499425829434,3.9944710748052668,0.4702974444971115,0.23809523809523808,0.3642998866213153,0.7079365079365078,-0.2605262995450588,0.46259541984732827,0.648038320441813
degree-betweenness,50,movie_659,37,0.12312312312312312,6,8.05724280348669,3.6644891340676127,0.45480683944163164,0.2926829268292683,0.3798334324806663,0.7017613352840959,-0.13145754540542773,0.42782608695652175,0.6247421497421498
degree-closeness,46,movie_659,37,0.12312312312312312,6,8.05724280348669,3.6644891340676127,0.45480683944163164,0.2926829268292683,0.3798334324806663,0.7017613352840959,-0.13145754540542773,0.42782608695652175,0.6247421497421498
degree-eigenvector,55,movie_659,37,0.12312312312312312,6,8.05724280348669,3.6644891340676127,0.45480683944163164,0.2926829268292683,0.3798334324806663,0.7017613352840959,-0.13145754540542773,0.42782608695652175,0.6247421497421498
betweenness-closeness,95,movie_659,37,0.12312312312312312,6,8.05724280348669,3.6644891340676127,0.45480683944163164,0.2926829268292683,0.3798334324806663,0.7017613352840959,-0.13145754540542773,0.42782608695652175,0.6247421497421498
betweenness-eigenvector,111,movie_659,37,0.12312312312312312,6,8.05724280348669,3.6644891340676127,0.45480683944163164,0.2926829268292683,0.3798334324806663,0.7017613352840959,-0.13145754540542773,0.42782608695652175,0.6247421497421498
closeness-eigenvector,25,movie_659,37,0.12312312312312312,6,8.05724280348669,3.6644891340676127,0.45480683944163164,0.2926829268292683,0.3798334324806663,0.7017613352840959,-0.13145754540542773,0.42782608695652175,0.6247421497421498
degree-betweenness,31,movie_660,38,0.13655761024182075,4,8.00769499410689,5.4453145176065005,0.6800102303614056,0.3125,0.4605577256944444,0.5906558435758537,-0.30005402485143173,0.41700404858299595,0.7567736379065204
degree-closeness,156,movie_660,38,0.13655761024182075,4,8.00769499410689,5.4453145176065005,0.6800102303614056,0.3125,0.4605577256944444,0.5906558435758537,-0.30005402485143173,0.41700404858299595,0.7567736379065204
degree-eigenvector,50,movie_660,38,0.13655761024182075,4,8.00769499410689,5.4453145176065005,0.6800102303614056,0.3125,0.4605577256944444,0.5906558435758537,-0.30005402485143173,0.41700404858299595,0.7567736379065204
betweenness-closeness,40,movie_660,38,0.13655761024182075,4,8.00769499410689,5.4453145176065005,0.6800102303614056,0.3125,0.4605577256944444,0.5906558435758537,-0.30005402485143173,0.41700404858299595,0.7567736379065204
betweenness-eigenvector,50,movie_660,38,0.13655761024182075,4,8.00769499410689,5.4453145176065005,0.6800102303614056,0.3125,0.4605577256944444,0.5906558435758537,-0.30005402485143173,0.41700404858299595,0.7567736379065204
closeness-eigenvector,149,movie_660,38,0.13655761024182075,4,8.00769499410689,5.4453145176065005,0.6800102303614056,0.3125,0.4605577256944444,0.5906558435758537,-0.30005402485143173,0.41700404858299595,0.7567736379065204
degree-betweenness,66,movie_661,49,0.15901360544217688,4,13.370849323959726,5.295712929809747,0.39606406455573173,0.18181818181818182,0.2620034888043696,0.7367695983815682,-0.4195833839815004,0.3883221948645797,0.8488444883388666
degree-closeness,43,movie_661,49,0.15901360544217688,4,13.370849323959726,5.295712929809747,0.39606406455573173,0.18181818181818182,0.2620034888043696,0.7367695983815682,-0.4195833839815004,0.3883221948645797,0.8488444883388666
degree-eigenvector,29,movie_661,49,0.15901360544217688,4,13.370849323959726,5.295712929809747,0.39606406455573173,0.18181818181818182,0.2620034888043696,0.7367695983815682,-0.4195833839815004,0.3883221948645797,0.8488444883388666
betweenness-closeness,74,movie_661,49,0.15901360544217688,4,13.370849323959726,5.295712929809747,0.39606406455573173,0.18181818181818182,0.2620034888043696,0.7367695983815682,-0.4195833839815004,0.3883221948645797,0.8488444883388666
betweenness-eigenvector,95,movie_661,49,0.15901360544217688,4,13.370849323959726,5.295712929809747,0.39606406455573173,0.18181818181818182,0.2620034888043696,0.7367695983815682,-0.4195833839815004,0.3883221948645797,0.8488444883388666
closeness-eigenvector,64,movie_661,49,0.15901360544217688,4,13.370849323959726,5.295712929809747,0.39606406455573173,0.18181818181818182,0.2620034888043696,0.7367695983815682,-0.4195833839815004,0.3883221948645797,0.8488444883388666
degree-betweenness,33,movie_662,42,0.2415795586527294,3,14.336900017300323,5.573130163166617,0.3887263046015196,0.20192307692307693,0.23078078772189345,0.7611780548134868,-0.28526005188371606,0.49782098558498156,0.892274341375595
degree-closeness,30,movie_662,42,0.2415795586527294,3,14.336900017300323,5.573130163166617,0.3887263046015196,0.20192307692307693,0.23078078772189345,0.7611780548134868,-0.28526005188371606,0.49782098558498156,0.892274341375595
degree-eigenvector,18,movie_662,42,0.2415795586527294,3,14.336900017300323,5.573130163166617,0.3887263046015196,0.20192307692307693,0.23078078772189345,0.7611780548134868,-0.28526005188371606,0.49782098558498156,0.892274341375595
betweenness-closeness,58,movie_662,42,0.2415795586527294,3,14.336900017300323,5.573130163166617,0.3887263046015196,0.20192307692307693,0.23078078772189345,0.7611780548134868,-0.28526005188371606,0.49782098558498156,0.892274341375595
betweenness-eigenvector,75,movie_662,42,0.2415795586527294,3,14.336900017300323,5.573130163166617,0.3887263046015196,0.20192307692307693,0.23078078772189345,0.7611780548134868,-0.28526005188371606,0.49782098558498156,0.892274341375595
closeness-eigenvector,58,movie_662,42,0.2415795586527294,3,14.336900017300323,5.573130163166617,0.3887263046015196,0.20192307692307693,0.23078078772189345,0.7611780548134868,-0.28526005188371606,0.49782098558498156,0.892274341375595
degree-betweenness,34,movie_663,30,0.23218390804597702,3,9.809346490697218,4.145848100898512,0.4226426403461499,0.19801980198019803,0.2579649054014312,0.6752033366842518,-0.3495299028595949,0.4323529411764706,0.8464616556283222
degree-closeness,0,movie_663,30,0.23218390804597702,3,9.809346490697218,4.145848100898512,0.4226426403461499,0.19801980198019803,0.2579649054014312,0.6752033366842518,-0.3495299028595949,0.4323529411764706,0.8464616556283222
degree-eigenvector,16,movie_663,30,0.23218390804597702,3,9.809346490697218,4.145848100898512,0.4226426403461499,0.19801980198019803,0.2579649054014312,0.6752033366842518,-0.3495299028595949,0.4323529411764706,0.8464616556283222
betweenness-closeness,35,movie_663,30,0.23218390804597702,3,9.809346490697218,4.145848100898512,0.4226426403461499,0.19801980198019803,0.2579649054014312,0.6752033366842518,-0.3495299028595949,0.4323529411764706,0.8464616556283222
betweenness-eigenvector,59,movie_663,30,0.23218390804597702,3,9.809346490697218,4.145848100898512,0.4226426403461499,0.19801980198019803,0.2579649054014312,0.6752033366842518,-0.3495299028595949,0.4323529411764706,0.8464616556283222
closeness-eigenvector,24,movie_663,30,0.23218390804597702,3,9.809346490697218,4.145848100898512,0.4226426403461499,0.19801980198019803,0.2579649054014312,0.6752033366842518,-0.3495299028595949,0.4323529411764706,0.8464616556283222
degree-betweenness,1,movie_664,21,0.19047619047619047,3,5.770719768607746,2.8602031139607846,0.4956406182674232,0.275,0.32718749999999996,0.799305253885453,-0.4326861170411034,0.34977578475336324,0.7421557939415082
degree-closeness,32,movie_664,21,0.19047619047619047,3,5.770719768607746,2.8602031139607846,0.4956406182674232,0.275,0.32718749999999996,0.799305253885453,-0.4326861170411034,0.34977578475336324,0.7421557939415082
degree-eigenvector,22,movie_664,21,0.19047619047619047,3,5.770719768607746,2.8602031139607846,0.4956406182674232,0.275,0.32718749999999996,0.799305253885453,-0.4326861170411034,0.34977578475336324,0.7421557939415082
betweenness-closeness,1,movie_664,21,0.19047619047619047,3,5.770719768607746,2.8602031139607846,0.4956406182674232,0.275,0.32718749999999996,0.799305253885453,-0.4326861170411034,0.34977578475336324,0.7421557939415082
betweenness-eigenvector,5,movie_664,21,0.19047619047619047,3,5.770719768607746,2.8602031139607846,0.4956406182674232,0.275,0.32718749999999996,0.799305253885453,-0.4326861170411034,0.34977578475336324,0.7421557939415082
closeness-eigenvector,19,movie_664,21,0.19047619047619047,3,5.770719768607746,2.8602031139607846,0.4956406182674232,0.275,0.32718749999999996,0.799305253885453,-0.4326861170411034,0.34977578475336324,0.7421557939415082
degree-betweenness,30,movie_665,36,0.17936507936507937,5,11.103796489710806,3.743180287221528,0.33710814951355594,0.1592920353982301,0.2434019891925758,0.8510928118360385,-0.28218327781341135,0.5434056761268782,0.711831107671966
degree-closeness,17,movie_665,36,0.17936507936507937,5,11.103796489710806,3.743180287221528,0.33710814951355594,0.1592920353982301,0.2434019891925758,0.8510928118360385,-0.28218327781341135,0.5434056761268782,0.711831107671966
degree-eigenvector,30,movie_665,36,0.17936507936507937,5,11.103796489710806,3.743180287221528,0.33710814951355594,0.1592920353982301,0.2434019891925758,0.8510928118360385,-0.28218327781341135,0.5434056761268782,0.711831107671966
betweenness-closeness,43,movie_665,36,0.17936507936507937,5,11.103796489710806,3.743180287221528,0.33710814951355594,0.1592920353982301,0.2434019891925758,0.8510928118360385,-0.28218327781341135,0.5434056761268782,0.711831107671966
betweenness-eigenvector,61,movie_665,36,0.17936507936507937,5,11.103796489710806,3.743180287221528,0.33710814951355594,0.1592920353982301,0.2434019891925758,0.8510928118360385,-0.28218327781341135,0.5434056761268782,0.711831107671966
closeness-eigenvector,49,movie_665,36,0.17936507936507937,5,11.103796489710806,3.743180287221528,0.33710814951355594,0.1592920353982301,0.2434019891925758,0.8510928118360385,-0.28218327781341135,0.5434056761268782,0.711831107671966
degree-betweenness,40,movie_666,32,0.23387096774193547,3,11.204074992440852,4.4589823481465505,0.39797862395199335,0.1896551724137931,0.29804548156956007,0.7586278151438167,-0.2725940176812789,0.556872037914692,0.8857094390948557
degree-closeness,11,movie_666,32,0.23387096774193547,3,11.204074992440852,4.4589823481465505,0.39797862395199335,0.1896551724137931,0.29804548156956007,0.7586278151438167,-0.2725940176812789,0.556872037914692,0.8857094390948557
degree-eigenvector,14,movie_666,32,0.23387096774193547,3,11.204074992440852,4.4589823481465505,0.39797862395199335,0.1896551724137931,0.29804548156956007,0.7586278151438167,-0.2725940176812789,0.556872037914692,0.8857094390948557
betweenness-closeness,47,movie_666,32,0.23387096774193547,3,11.204074992440852,4.4589823481465505,0.39797862395199335,0.1896551724137931,0.29804548156956007,0.7586278151438167,-0.2725940176812789,0.556872037914692,0.8857094390948557
betweenness-eigenvector,59,movie_666,32,0.23387096774193547,3,11.204074992440852,4.4589823481465505,0.39797862395199335,0.1896551724137931,0.29804548156956007,0.7586278151438167,-0.2725940176812789,0.556872037914692,0.8857094390948557
closeness-eigenvector,20,movie_666,32,0.23387096774193547,3,11.204074992440852,4.4589823481465505,0.39797862395199335,0.1896551724137931,0.29804548156956007,0.7586278151438167,-0.2725940176812789,0.556872037914692,0.8857094390948557
degree-betweenness,11,movie_667,21,0.20476190476190476,4,6.701600904005771,2.2290980352053986,0.3326217223518924,0.13953488372093023,0.26960519199567334,0.8997354108424372,-0.4646398126806418,0.4777777777777778,0.4862457427933618
degree-closeness,10,movie_667,21,0.20476190476190476,4,6.701600904005771,2.2290980352053986,0.3326217223518924,0.13953488372093023,0.26960519199567334,0.8997354108424372,-0.4646398126806418,0.4777777777777778,0.4862457427933618
degree-eigenvector,4,movie_667,21,0.20476190476190476,4,6.701600904005771,2.2290980352053986,0.3326217223518924,0.13953488372093023,0.26960519199567334,0.8997354108424372,-0.4646398126806418,0.4777777777777778,0.4862457427933618
betweenness-closeness,15,movie_667,21,0.20476190476190476,4,6.701600904005771,2.2290980352053986,0.3326217223518924,0.13953488372093023,0.26960519199567334,0.8997354108424372,-0.4646398126806418,0.4777777777777778,0.4862457427933618
betweenness-eigenvector,17,movie_667,21,0.20476190476190476,4,6.701600904005771,2.2290980352053986,0.3326217223518924,0.13953488372093023,0.26960519199567334,0.8997354108424372,-0.4646398126806418,0.4777777777777778,0.4862457427933618
closeness-eigenvector,11,movie_667,21,0.20476190476190476,4,6.701600904005771,2.2290980352053986,0.3326217223518924,0.13953488372093023,0.26960519199567334,0.8997354108424372,-0.4646398126806418,0.4777777777777778,0.4862457427933618
degree-betweenness,78,movie_668,38,0.1465149359886202,4,8.810516813673367,5.105419732131175,0.5794688143841784,0.33980582524271846,0.41502497879159206,0.47782204752214025,-0.31696469934216587,0.37648221343873517,0.7913072914967574
degree-closeness,21,movie_668,38,0.1465149359886202,4,8.810516813673367,5.105419732131175,0.5794688143841784,0.33980582524271846,0.41502497879159206,0.47782204752214025,-0.31696469934216587,0.37648221343873517,0.7913072914967574
degree-eigenvector,25,movie_668,38,0.1465149359886202,4,8.810516813673367,5.105419732131175,0.5794688143841784,0.33980582524271846,0.41502497879159206,0.47782204752214025,-0.31696469934216587,0.37648221343873517,0.7913072914967574
betweenness-closeness,59,movie_668,38,0.1465149359886202,4,8.810516813673367,5.105419732131175,0.5794688143841784,0.33980582524271846,0.41502497879159206,0.47782204752214025,-0.31696469934216587,0.37648221343873517,0.7913072914967574
betweenness-eigenvector,96,movie_668,38,0.1465149359886202,4,8.810516813673367,5.105419732131175,0.5794688143841784,0.33980582524271846,0.41502497879159206,0.47782204752214025,-0.31696469934216587,0.37648221343873517,0.7913072914967574
closeness-eigenvector,18,movie_668,38,0.1465149359886202,4,8.810516813673367,5.105419732131175,0.5794688143841784,0.33980582524271846,0.41502497879159206,0.47782204752214025,-0.31696469934216587,0.37648221343873517,0.7913072914967574
