combo,disc,id,n,dens,diameter,ev1,ev2,mgap,param
closeness-eigenvector,310037,6,5000,0.0012369673934786959,9,7.2927276297045776,5.414615923133521,0.9924962804838605,0.00125
degree-betweenness,36235,6,5000,0.002500500100020004,6,13.61302510100118,7.361056816197153,0.990112,0.0025
degree-closeness,655302,6,5000,0.002500500100020004,6,13.61302510100118,7.361056816197153,0.990112,0.0025
degree-eigenvector,685060,6,5000,0.002500500100020004,6,13.61302510100118,7.361056816197153,0.990112,0.0025
betweenness-closeness,971279,6,5000,0.002500500100020004,6,13.61302510100118,7.361056816197153,0.990112,0.0025
betweenness-eigenvector,1046755,6,5000,0.002500500100020004,6,13.61302510100118,7.361056816197153,0.990112,0.0025
closeness-eigenvector,266219,6,5000,0.002500500100020004,6,13.61302510100118,7.361056816197153,0.990112,0.0025
degree-betweenness,20515,6,5000,0.005036047209441888,4,26.210773702241074,10.142501507881423,0.987066637007849,0.005
degree-closeness,485192,6,5000,0.005036047209441888,4,26.210773702241074,10.142501507881423,0.987066637007849,0.005
degree-eigenvector,477847,6,5000,0.005036047209441888,4,26.210773702241074,10.142501507881423,0.987066637007849,0.005
betweenness-closeness,874169,6,5000,0.005036047209441888,4,26.210773702241074,10.142501507881423,0.987066637007849,0.005
betweenness-eigenvector,930190,6,5000,0.005036047209441888,4,26.210773702241074,10.142501507881423,0.987066637007849,0.005
closeness-eigenvector,324039,6,5000,0.005036047209441888,4,26.210773702241074,10.142501507881423,0.987066637007849,0.005
degree-betweenness,156742,6,5000,0.0012216843368673734,9,7.217927897189942,5.310688146409264,0.9927953890489913,0.00125
degree-closeness,923061,6,5000,0.0012216843368673734,9,7.217927897189942,5.310688146409264,0.9927953890489913,0.00125
degree-eigenvector,969559,6,5000,0.0012216843368673734,9,7.217927897189942,5.310688146409264,0.9927953890489913,0.00125
betweenness-closeness,1228690,6,5000,0.0012216843368673734,9,7.217927897189942,5.310688146409264,0.9927953890489913,0.00125
betweenness-eigenvector,1304016,6,5000,0.0012216843368673734,9,7.217927897189942,5.310688146409264,0.9927953890489913,0.00125
closeness-eigenvector,293747,6,5000,0.0012216843368673734,9,7.217927897189942,5.310688146409264,0.9927953890489913,0.00125
degree-betweenness,36393,6,5000,0.00248497699539908,6,13.522884154015578,7.35892835432097,0.9901790314270994,0.0025
degree-closeness,664910,6,5000,0.00248497699539908,6,13.522884154015578,7.35892835432097,0.9901790314270994,0.0025
degree-eigenvector,686707,6,5000,0.00248497699539908,6,13.522884154015578,7.35892835432097,0.9901790314270994,0.0025
